LON,LAT,NUMBER,STREET,CITY,DISTRICT,REGION,POSTCODE,ID
25.5092113,65.0381936,15,Hautakorventie,,,,,
25.5066257,65.0366692,7,Hautakorventie,,,,,
25.5070908,65.036969,9,Hautakorventie,,,,,
25.5075401,65.0372013,11,Hautakorventie,,,,,
25.5078222,65.0373714,13,Hautakorventie,,,,,
25.5057979,65.0357365,4,Hautakorventie,,,,,
25.510865,65.040396,2,Veistämötie,,,,,
25.5102281,65.0383664,8,Hautakorventie,,,,,
25.5087713,65.0375034,6,Hautakorventie,,,,,
25.5121341,65.0404607,1,Veistämötie,,,,,
25.5130496,65.0407538,3,Veistämötie,,,,,
25.5136536,65.0411199,5,Veistämötie,,,,,
25.5149305,65.041894,7,Veistämötie,,,,,
25.5161423,65.0425838,9,Veistämötie,,,,,
25.5153364,65.041733,6,Veistämötie,,,,,
25.5174846,65.0429998,12,Veistämötie,,,,,
25.5180378,65.0433155,14a,Veistämötie,,,,,
25.5186994,65.0437297,14b,Veistämötie,,,,,
25.5192057,65.0440154,16,Veistämötie,,,,,
25.5169405,65.0426683,8,Veistämötie,,,,,
25.5212008,65.0457773,6,Hajottamotie,,,,,
25.5229727,65.0472024,13,Hajottamotie,,,,,
25.5224075,65.0468834,11,Hajottamotie,,,,,
25.5219966,65.0466247,9,Hajottamotie,,,,,
25.5173785,65.0236725,64,Hintantie,,,,,
25.5189884,65.0227026,62c,Hintantie,,,,,
25.5132638,65.0236557,58,Hintantie,,,,,
25.5148678,65.0235727,60,Hintantie,,,,,
25.5121328,65.0241605,1,Laamannintie,,,,,
25.5127842,65.0245988,3,Laamannintie,,,,,
25.5129917,65.0252827,7,Laamannintie,,,,,
25.5135696,65.0251309,5,Laamannintie,,,,,
25.5143961,65.0256795,11,Laamannintie,,,,,
25.5120746,65.0254041,9,Laamannintie,,,,,
25.5150288,65.0264873,15,Laamannintie,,,,,
25.5156714,65.0264619,17,Laamannintie,,,,,
25.5169789,65.0264089,18,Laamannintie,,,,,
25.5162225,65.0263059,14,Laamannintie,,,,,
25.5155272,65.0259868,10,Laamannintie,,,,,
25.5169483,65.02559,12,Laamannintie,,,,,
25.513965,65.0247593,1,Notaarintie,,,,,
25.5143018,65.0251719,6,Laamannintie,,,,,
25.515188,65.0246145,3,Notaarintie,,,,,
25.5164192,65.0247426,7,Notaarintie,,,,,
25.5139807,65.0245523,2,Notaarintie,,,,,
25.5153265,65.0244388,4,Notaarintie,,,,,
25.51661,65.0245838,6,Notaarintie,,,,,
25.4996983,65.0259209,3,Nokkalantie,,,,,
25.497273,65.0253531,8,Hintantie,,,,,
25.4970968,65.0251186,10,Hintantie,,,,,
25.5011605,65.0258135,13,Nokkalantie,,,,,
25.5016867,65.025788,15,Nokkalantie,,,,,
25.5021195,65.0257548,17,Nokkalantie,,,,,
25.5025263,65.0257273,19,Nokkalantie,,,,,
25.4248283,65.0813664,1,Pelkkatie,,,,,
25.4236127,65.0815367,6,Pelkkatie,,,,,
25.4240224,65.0815197,4,Pelkkatie,,,,,
25.4244451,65.0815131,2,Pelkkatie,,,,,
25.4225099,65.0822565,3,Laholaisentie,,,,,
25.4221997,65.0819509,5,Laholaisentie,,,,,
25.4220072,65.0817642,7,Laholaisentie,,,,,
25.4217183,65.0815065,9,Laholaisentie,,,,,
25.42278,65.0812981,9,Pelkkatie,,,,,
25.4209138,65.0812403,11,Laholaisentie,,,,,
25.4208835,65.0826939,30,Aaltokankaantie,,,,,
25.4219394,65.0825691,34,Aaltokankaantie,,,,,
25.4219642,65.0820452,4,Laholaisentie,,,,,
25.4217125,65.0818035,6,Laholaisentie,,,,,
25.419947,65.0816862,11,Maukuntie,,,,,
25.4297612,65.0608688,3,Harakankellotie,,,,,
25.4298176,65.0607102,1,Harakankellotie,,,,,
25.4300651,65.060757,2,Harakankellotie,,,,,
25.4300118,65.0608948,4,Harakankellotie,,,,,
25.4299573,65.0610466,6,Harakankellotie,,,,,
25.4298614,65.0612949,8,Harakankellotie,,,,,
25.4315323,65.060882,1,Horsmatie,,,,,
25.4314618,65.0610506,3,Horsmatie,,,,,
25.4314003,65.061201,5,Horsmatie,,,,,
25.4317872,65.0608862,2,Horsmatie,,,,,
25.4317464,65.0610114,4,Horsmatie,,,,,
25.4316651,65.061205,6,Horsmatie,,,,,
25.4328665,65.0613008,5,Varsankellotie,,,,,
25.4329149,65.0611582,3,Varsankellotie,,,,,
25.4329814,65.0609746,1,Varsankellotie,,,,,
25.4332435,65.0610075,2,Varsankellotie,,,,,
25.4331772,65.0612011,4,Varsankellotie,,,,,
25.4331222,65.0613176,6,Varsankellotie,,,,,
25.433041,65.061527,8,Varsankellotie,,,,,
25.4329467,65.0617709,10,Varsankellotie,,,,,
25.4328863,65.0619336,12,Varsankellotie,,,,,
25.432942,65.062148,1,Vesiheinätie,,,,,
25.4327749,65.0615052,7,Varsankellotie,,,,,
25.4327007,65.0617058,9,Varsankellotie,,,,,
25.4313669,65.0620344,7,Vesiheinätie,,,,,
25.4318227,65.0620645,5,Vesiheinätie,,,,,
25.4321776,65.0620902,3,Vesiheinätie,,,,,
25.4314366,65.0621532,10,Vesiheinätie,,,,,
25.4317684,65.0621765,8,Vesiheinätie,,,,,
25.4322661,65.0622139,6,Vesiheinätie,,,,,
25.4326415,65.062239,4,Vesiheinätie,,,,,
25.432898,65.0622594,2,Vesiheinätie,,,,,
25.4298016,65.0617612,8,Vuohenkellotie,,,,,
25.4301785,65.061787,10,Vuohenkellotie,,,,,
25.4305507,65.0618122,12,Vuohenkellotie,,,,,
25.4297687,65.061872,11,Vuohenkellotie,,,,,
25.4301353,65.0618956,13,Vuohenkellotie,,,,,
25.4305144,65.0619267,15,Vuohenkellotie,,,,,
25.4283079,65.0614072,10,Kurjenkellotie,,,,,
25.4282465,65.0615715,12,Kurjenkellotie,,,,,
25.42942,65.0616989,11,Harakankellotie,,,,,
25.4294933,65.0615272,9,Harakankellotie,,,,,
25.4283514,65.0617768,5,Vuohenkellotie,,,,,
25.428689,65.0617958,7,Vuohenkellotie,,,,,
25.4291103,65.0618283,9,Vuohenkellotie,,,,,
25.4280595,65.0613407,9,Kurjenkellotie,,,,,
25.4279912,65.0615153,11,Kurjenkellotie,,,,,
25.4273648,65.0617029,1,Vuohenkellotie,,,,,
25.427765,65.061733,3,Vuohenkellotie,,,,,
25.4266615,65.0626198,5,Valmutie,,,,,
25.4287617,65.0627633,3,Valmutie,,,,,
25.4294682,65.0628111,3,Valmutie,,,,,
25.4311794,65.0629284,1,Valmutie,,,,,
25.4308487,65.0632641,2,Tatartie,,,,,
25.4307988,65.0634173,4,Tatartie,,,,,
25.4307366,65.0635814,6,Tatartie,,,,,
25.4306551,65.0637785,8,Tatartie,,,,,
25.4306119,65.063907,10,Tatartie,,,,,
25.4305786,65.0632331,1,Tatartie,,,,,
25.4305229,65.0633999,3,Tatartie,,,,,
25.4304537,65.0635532,5,Tatartie,,,,,
25.430404,65.0637118,7,Tatartie,,,,,
25.4303411,65.0638624,9,Tatartie,,,,,
25.4291272,65.0631417,2,Tyräkkitie,,,,,
25.429077,65.0632863,4,Tyräkkitie,,,,,
25.4289965,65.0634784,6,Tyräkkitie,,,,,
25.4289274,65.0636357,8,Tyräkkitie,,,,,
25.428874,65.0637822,10,Tyräkkitie,,,,,
25.427665,65.0630274,15,Tyräkkitie,,,,,
25.4276221,65.0631913,13,Tyräkkitie,,,,,
25.4275657,65.0633445,11,Tyräkkitie,,,,,
25.4274838,65.0635034,9,Tyräkkitie,,,,,
25.4286677,65.0636112,7,Tyräkkitie,,,,,
25.4287399,65.0634511,5,Tyräkkitie,,,,,
25.4287993,65.0632951,3,Tyräkkitie,,,,,
25.4285267,65.0629591,8,Valmutie,,,,,
25.4273893,65.0630416,20,Tyräkkitie,,,,,
25.4273201,65.063199,18,Tyräkkitie,,,,,
25.4272674,65.0633562,16,Tyräkkitie,,,,,
25.4272047,65.0635082,14,Tyräkkitie,,,,,
25.4271556,65.0636777,12,Tyräkkitie,,,,,
25.4264652,65.0628125,14,Valmutie,,,,,
25.4270034,65.0640394,16,Kurjenpolvi,,,,,
25.426944,65.0641911,14,Kurjenpolvi,,,,,
25.4268745,65.0643474,12,Kurjenpolvi,,,,,
25.4268206,65.0645057,10,Kurjenpolvi,,,,,
25.4267561,65.0646575,8,Kurjenpolvi,,,,,
25.426692,65.064818,6,Kurjenpolvi,,,,,
25.426614,65.0650094,4,Kurjenpolvi,,,,,
25.4264941,65.0652911,2,Kurjenpolvi,,,,,
25.4273178,65.0643294,7,Kurjenpolvi,,,,,
25.4276817,65.0643532,9,Kurjenpolvi,,,,,
25.428149,65.0643879,11,Kurjenpolvi,,,,,
25.4273327,65.0642055,18,Kurjenpolvi,,,,,
25.4277126,65.0642378,20,Kurjenpolvi,,,,,
25.4280897,65.0642608,22,Kurjenpolvi,,,,,
25.4197983,65.0866426,14,Pekankuja,,,,,
25.4202353,65.0866336,16,Pekankuja,,,,,
25.4207378,65.0866254,18,Pekankuja,,,,,
25.4211831,65.0866196,20,Pekankuja,,,,,
25.4216769,65.0866159,22,Pekankuja,,,,,
25.4216659,65.0858413,27,Vallitie,,,,,
25.4209439,65.0858841,25,Vallitie,,,,,
25.4196591,65.0859359,23,Vallitie,,,,,
25.4191399,65.0859635,21,Vallitie,,,,,
25.4187875,65.0859953,19,Vallitie,,,,,
25.4181478,65.0860274,17,Vallitie,,,,,
25.4160382,65.0871299,22,Siionintie,,,,,
25.415664,65.0868657,9,Vallitie,,,,,
25.4168132,65.0872405,24,Siionintie,,,,,
25.4175582,65.0873348,26,Siionintie,,,,,
25.4184211,65.0871124,4,Pekankuja,,,,,
25.4181829,65.0868992,6,Pekankuja,,,,,
25.4095191,65.0983702,6,Impolankuja,,,,,
25.4099342,65.0984953,8,Impolankuja,,,,,
25.410313,65.0986039,10,Impolankuja,,,,,
25.4116342,65.098486,5,Seelannintie,,,,,
25.4118415,65.0986037,7,Seelannintie,,,,,
25.4123181,65.0987341,9,Seelannintie,,,,,
25.4115003,65.097849,1,Seelannintie,,,,,
25.4111789,65.0976347,15,Kalimentie,,,,,
25.4054684,65.0991144,3,Kantajankuja,,,,,
25.4072457,65.0984493,7,Kantajantie,,,,,
25.4080402,65.0976115,1,Kantajantie,,,,,
25.4060105,65.0977275,4,Heikkeliininkuja,,,,,
25.4057185,65.0978422,6,Heikkeliininkuja,,,,,
25.405395,65.0979944,8,Heikkeliininkuja,,,,,
25.4069108,65.0973267,5,Kalimentie,,,,,
25.4060518,65.0974681,2,Heikkeliininkuja,,,,,
25.4047258,65.0986693,12,Heikkeliininkuja,,,,,
25.404884,65.0982225,10,Heikkeliininkuja,,,,,
25.4061903,65.098623,9a,Kantajantie,,,,,
25.4069303,65.0986668,9,Kantajantie,,,,,
25.4093608,65.0984879,3,Impolankuja,,,,,
25.4098019,65.0986184,5,Impolankuja,,,,,
25.4090037,65.0997147,10,Hyvösentie,,,,,
25.4075885,65.098511,8,Kantajantie,,,,,
25.4085709,65.0982725,1,Impolankuja,,,,,
25.4060328,65.0992075,2,Kantajankuja,,,,,
25.4069013,65.0994108,15,Kantajantie,,,,,
25.4070588,65.0997438,17,Kantajantie,,,,,
25.407618,65.1000027,7,Hyvösentie,,,,,
25.4084531,65.0999161,9,Hyvösentie,,,,,
25.4093093,65.0998359,11,Hyvösentie,,,,,
25.4095938,65.0998008,13,Hyvösentie,,,,,
25.4057593,65.1001947,1,Hyvösentie,,,,,
25.4060735,65.1001574,3,Hyvösentie,,,,,
25.406814,65.1000817,5,Hyvösentie,,,,,
25.4057409,65.101645,5,Riekonmarjatie,,,,,
25.405485,65.1014419,3,Riekonmarjatie,,,,,
25.4047761,65.1013219,1,Riekonmarjatie,,,,,
25.4047921,65.101184,2,Riekonmarjatie,,,,,
25.4051203,65.1011647,4,Riekonmarjatie,,,,,
25.4055061,65.1012833,6,Riekonmarjatie,,,,,
25.4061182,65.101678,10,Riekonmarjatie,,,,,
25.4075494,65.1011412,4,Vaapukkatie,,,,,
25.4072774,65.1009923,6,Vaapukkatie,,,,,
25.4067361,65.1008866,8,Vaapukkatie,,,,,
25.4067975,65.1007347,9,Vaapukkatie,,,,,
25.4072757,65.1007884,7,Vaapukkatie,,,,,
25.4075292,65.1009217,5,Vaapukkatie,,,,,
25.4078298,65.1010899,3,Vaapukkatie,,,,,
25.4081348,65.1012556,1,Vaapukkatie,,,,,
25.4098198,65.100674,5,Tyrnitie,,,,,
25.409298,65.1005183,3,Tyrnitie,,,,,
25.4091943,65.1004258,1,Tyrnitie,,,,,
25.4096266,65.1003709,2,Tyrnitie,,,,,
25.4099411,65.1005314,4,Tyrnitie,,,,,
25.4133605,65.0997111,1,Mustaherukkatie,,,,,
25.4153993,65.0996559,7,Mustaherukkatie,,,,,
25.4159544,65.0996588,9,Mustaherukkatie,,,,,
25.4141792,65.0996419,3,Mustaherukkatie,,,,,
25.4192739,65.1006018,19,Mustaherukkatie,,,,,
25.4189869,65.1005255,17,Mustaherukkatie,,,,,
25.4186107,65.1003753,15,Mustaherukkatie,,,,,
25.4181966,65.1002168,13,Mustaherukkatie,,,,,
25.4177053,65.1000174,11,Mustaherukkatie,,,,,
25.4167966,65.1004048,2,Punaherukkatie,,,,,
25.4170554,65.1006553,4,Punaherukkatie,,,,,
25.4174151,65.1008157,6,Punaherukkatie,,,,,
25.4178395,65.1009274,8,Punaherukkatie,,,,,
25.4176998,65.1011065,9,Punaherukkatie,,,,,
25.4172385,65.1009871,7,Punaherukkatie,,,,,
25.4169759,65.1008482,5,Punaherukkatie,,,,,
25.4166378,65.100609,3,Punaherukkatie,,,,,
25.416431,65.1004121,1,Punaherukkatie,,,,,
25.415369,65.1005528,2,Valkoherukkatie,,,,,
25.4153942,65.1008336,4,Valkoherukkatie,,,,,
25.4156644,65.1010659,6,Valkoherukkatie,,,,,
25.4161539,65.1012597,8,Valkoherukkatie,,,,,
25.4157805,65.101359,11,Valkoherukkatie,,,,,
25.4155171,65.1012285,9,Valkoherukkatie,,,,,
25.4152277,65.1010533,7,Valkoherukkatie,,,,,
25.415091,65.1009298,5,Valkoherukkatie,,,,,
25.4150906,65.1007004,3,Valkoherukkatie,,,,,
25.4150788,65.1004777,1,Valkoherukkatie,,,,,
25.4138074,65.1005759,2,Mesimarjatie,,,,,
25.413826,65.1007787,4,Mesimarjatie,,,,,
25.4138873,65.1009755,6,Mesimarjatie,,,,,
25.4140485,65.1011885,8,Mesimarjatie,,,,,
25.4143088,65.1013357,10,Mesimarjatie,,,,,
25.4138548,65.1013697,9,Mesimarjatie,,,,,
25.4137372,65.1011945,7,Mesimarjatie,,,,,
25.4135804,65.1009851,5,Mesimarjatie,,,,,
25.4135168,65.100787,3,Mesimarjatie,,,,,
25.5734669,65.0393557,21,Leväsuontie,,,,,
25.5689917,65.0407834,17,Leväsuontie,,,,,
25.5662955,65.0407372,7,Leväsuontie,,,,,
25.5666274,65.0405418,9,Leväsuontie,,,,,
25.5673482,65.0403872,11,Leväsuontie,,,,,
25.567794,65.0402838,13,Leväsuontie,,,,,
25.5681105,65.0402155,15,Leväsuontie,,,,,
25.5665376,65.0404354,10,Leväsuontie,,,,,
25.5668741,65.0403491,12,Leväsuontie,,,,,
25.5672311,65.0402686,14,Leväsuontie,,,,,
25.5676321,65.0401863,16,Leväsuontie,,,,,
25.5679879,65.0400996,18,Leväsuontie,,,,,
25.5686353,65.0399607,20,Leväsuontie,,,,,
25.567496,65.0391494,21,Huonesuontie,,,,,
25.5671224,65.0392293,19,Huonesuontie,,,,,
25.5666928,65.0393237,17,Huonesuontie,,,,,
25.4503508,65.059208,11,Teknologiantie,,,,,
25.4507099,65.0589329,13,Teknologiantie,,,,,
25.451669,65.0581097,10,Tutkijantie,,,,,
25.448086,65.0595663,11,Tutkijantie,,,,,
25.4495711,65.0582689,9,Tutkijantie,,,,,
25.448423,65.0589195,9b,Tutkijantie,,,,,
25.4405773,65.0593197,6,Elektroniikkatie,,,,,
25.4415434,65.0583061,4,Elektroniikkatie,,,,,
25.4419296,65.057882,2e,Elektroniikkatie,,,,,
25.4422912,65.0576192,2c,Elektroniikkatie,,,,,
25.4427299,65.057255,2b,Elektroniikkatie,,,,,
25.4430418,65.0569191,2a,Elektroniikkatie,,,,,
25.4433363,65.0566028,2d,Elektroniikkatie,,,,,
25.4396619,65.0597233,7,Elektroniikkatie,,,,,
25.4401198,65.05923,5,Elektroniikkatie,,,,,
25.440766,65.0585555,3,Elektroniikkatie,,,,,
25.4411963,65.0581122,1,Elektroniikkatie,,,,,
25.4382675,65.0641555,22,Elektroniikkatie,,,,,
25.4389186,65.0624818,12,Elektroniikkatie,,,,,
25.4386858,65.0627129,14,Elektroniikkatie,,,,,
25.4384866,65.0628693,16,Elektroniikkatie,,,,,
25.4382898,65.0633294,18,Elektroniikkatie,,,,,
25.4382781,65.0637677,20,Elektroniikkatie,,,,,
25.4395382,65.0608266,8,Elektroniikkatie,,,,,
25.4393102,65.061446,10,Elektroniikkatie,,,,,
25.4390517,65.0606956,9,Elektroniikkatie,,,,,
25.4377238,65.0642912,23,Elektroniikkatie,,,,,
25.4380349,65.0627533,17,Elektroniikkatie,,,,,
25.4383696,65.0623752,15,Elektroniikkatie,,,,,
25.4385492,65.0619068,13,Elektroniikkatie,,,,,
25.4388288,65.0612341,11,Elektroniikkatie,,,,,
25.4377401,65.0632218,19,Elektroniikkatie,,,,,
25.4358005,65.066333,28,Elektroniikkatie,,,,,
25.4570723,65.055185,2,Kauppalinnankuja,,,,,
25.483497,65.0638272,5,Kalervontie,,,,,
25.4841557,65.06374,7,Kalervontie,,,,,
25.4841737,65.0634959,3,Kalervontie,,,,,
25.4841861,65.0631497,1,Kalervontie,,,,,
25.4850343,65.0638936,9,Kalervontie,,,,,
25.4858067,65.0639844,11,Kalervontie,,,,,
25.486644,65.0640925,13,Kalervontie,,,,,
25.4872683,65.0640277,15,Kalervontie,,,,,
25.4870614,65.0639528,17,Kalervontie,,,,,
25.484566,65.0633214,2,Kalervontie,,,,,
25.4845604,65.06357,4,Kalervontie,,,,,
25.489696,65.0631724,1,Kullervontie,,,,,
25.4898646,65.0638433,5,Kullervontie,,,,,
25.4951829,65.0626955,27,Kaitoväylä,,,,,
25.4943211,65.0627008,25,Kaitoväylä,,,,,
25.4920597,65.0627001,23,Kaitoväylä,,,,,
25.4900553,65.0633482,2,Kullervontie,,,,,
25.4970391,65.0628634,1,Kivisillantie,,,,,
25.4978863,65.0634664,5,Kivisillantie,,,,,
25.4771031,65.0617655,6,Tapiontie,,,,,
25.4770936,65.0621889,4,Tapiontie,,,,,
25.4765803,65.0623776,2a,Tapiontie,,,,,
25.4770929,65.0624316,2b,Tapiontie,,,,,
25.4768503,65.061409,8a,Tapiontie,,,,,
25.4771103,65.0613423,8b,Tapiontie,,,,,
25.4771048,65.0612347,8c,Tapiontie,,,,,
25.4771205,65.0610987,8d,Tapiontie,,,,,
25.4770943,65.0609008,10,Tapiontie,,,,,
25.4775134,65.0611513,11,Tapiontie,,,,,
25.4775262,65.0614028,9,Tapiontie,,,,,
25.4781537,65.0611074,13,Tapiontie,,,,,
25.4776992,65.0607882,15,Tapiontie,,,,,
25.4775066,65.0619433,5,Tapiontie,,,,,
25.4775024,65.0621386,3,Tapiontie,,,,,
25.4781199,65.0617041,7,Tapiontie,,,,,
25.4779442,65.0623202,1c,Tapiontie,,,,,
25.4779548,65.062519,1b,Tapiontie,,,,,
25.4775087,65.0624279,1a,Tapiontie,,,,,
25.4801046,65.0620741,2,Tellervontie,,,,,
25.4807141,65.0615454,5,Tellervontie,,,,,
25.4806025,65.0619921,3,Tellervontie,,,,,
25.4812893,65.062299,4,Tellervonkuja,,,,,
25.4820104,65.0622437,6,Tellervonkuja,,,,,
25.4805791,65.0625364,1,Tellervontie,,,,,
25.4832767,65.0621932,4,Kimmontie,,,,,
25.4835348,65.0619115,6,Kimmontie,,,,,
25.4835901,65.0615285,8,Kimmontie,,,,,
25.4832856,65.0622855,2c,Kimmontie,,,,,
25.4832846,65.0623881,2b,Kimmontie,,,,,
25.4832782,65.0625518,2a,Kimmontie,,,,,
25.4839252,65.0617216,7,Kimmontie,,,,,
25.4839053,65.0618464,5,Kimmontie,,,,,
25.483938,65.0620932,3,Kimmontie,,,,,
25.4836389,65.0624802,1a,Kimmontie,,,,,
25.4843064,65.0624425,1b,Kimmontie,,,,,
25.4846369,65.0624373,1c,Kimmontie,,,,,
25.5850958,65.0348482,4,Koivumetsänkuja,,,,,
25.5852408,65.0351359,2,Koivumetsänkuja,,,,,
25.5882172,65.035056,1,Koivuahonkuja,,,,,
25.5884221,65.0349602,3,Koivuahonkuja,,,,,
25.5883754,65.0348347,5,Koivuahonkuja,,,,,
25.5878754,65.0346172,7,Koivuahonkuja,,,,,
25.5877188,65.0346222,6,Koivuahonkuja,,,,,
25.5875339,65.0348819,4,Koivuahonkuja,,,,,
25.5876575,65.0349957,2,Koivuahonkuja,,,,,
25.5757327,65.0440245,15,Honkapirtintie,,,,,
25.5753655,65.0437078,13,Honkapirtintie,,,,,
25.5808815,65.0436936,9,Itiötie,,,,,
25.5807188,65.0434734,7,Itiötie,,,,,
25.5804929,65.0432785,5,Itiötie,,,,,
25.5802199,65.0430647,3,Itiötie,,,,,
25.5799705,65.0428603,1,Itiötie,,,,,
25.5812129,65.0435879,10,Itiötie,,,,,
25.5810123,65.0434133,8,Itiötie,,,,,
25.4198439,65.0818496,9,Maukuntie,,,,,
25.4196932,65.0820746,7,Maukuntie,,,,,
25.4195502,65.0822708,5,Maukuntie,,,,,
25.4193997,65.0825057,3,Maukuntie,,,,,
25.4214313,65.0815417,8,Laholaisentie,,,,,
25.4201258,65.0814033,13,Maukuntie,,,,,
25.4189584,65.0827262,4,Maukuntie,,,,,
25.4190639,65.0825314,6,Maukuntie,,,,,
25.4192758,65.0822152,8,Maukuntie,,,,,
25.4194024,65.0820071,10,Maukuntie,,,,,
25.4195401,65.0817808,12,Maukuntie,,,,,
25.4196758,65.0815732,14,Maukuntie,,,,,
25.4197886,65.0813941,16,Maukuntie,,,,,
25.4160435,65.0831522,4,Korotie,,,,,
25.4159513,65.0829842,2,Korotie,,,,,
25.4144364,65.0834408,16,Aaltokankaantie,,,,,
25.4150006,65.0833733,18,Aaltokankaantie,,,,,
25.4154772,65.0833177,20,Aaltokankaantie,,,,,
25.4139028,65.083503,14,Aaltokankaantie,,,,,
25.4105226,65.0839178,4,Aaltokankaantie,,,,,
25.4110873,65.0838492,6,Aaltokankaantie,,,,,
25.4115694,65.0837966,8,Aaltokankaantie,,,,,
25.4100785,65.0839698,2,Aaltokankaantie,,,,,
25.4110333,65.0840193,3,Aaltokankaantie,,,,,
25.4121898,65.0843733,27,Jalopuuntie,,,,,
25.4123111,65.0846361,29,Jalopuuntie,,,,,
25.4142246,65.0841148,3,Lahotie,,,,,
25.4136403,65.0837208,11,Aaltokankaantie,,,,,
25.4134165,65.0837457,9,Aaltokankaantie,,,,,
25.4123681,65.083956,22,Jalopuuntie,,,,,
25.4124461,65.0841601,24,Jalopuuntie,,,,,
25.4125388,65.0843283,26,Jalopuuntie,,,,,
25.4126753,65.0845526,28,Jalopuuntie,,,,,
25.4145032,65.0838453,2,Lahotie,,,,,
25.4146464,65.0840657,4,Lahotie,,,,,
25.4167187,65.0841226,12,Korotie,,,,,
25.4190119,65.0832052,1,Hietalantie,,,,,
25.4193499,65.0832241,2,Hietalantie,,,,,
25.4198589,65.0829901,25,Aaltokankaantie,,,,,
25.4209981,65.0828715,29a,Aaltokankaantie,,,,,
25.4216166,65.0827951,29b,Aaltokankaantie,,,,,
25.4120763,65.0858386,3,Jalopuunkuja,,,,,
25.4126969,65.0859131,8,Jalopuunkuja,,,,,
25.4131095,65.0858768,6,Jalopuunkuja,,,,,
25.4132447,65.0857244,4,Jalopuunkuja,,,,,
25.4131244,65.0854817,2,Jalopuunkuja,,,,,
25.4271936,65.0777468,52,Ratamotie,,,,,
25.4273453,65.0773202,50,Ratamotie,,,,,
25.4274866,65.0769439,48,Ratamotie,,,,,
25.4276548,65.0765273,46,Ratamotie,,,,,
25.4265549,65.0793621,58,Ratamotie,,,,,
25.42673,65.0789392,56,Ratamotie,,,,,
25.4268353,65.0786604,54b,Ratamotie,,,,,
25.4269782,65.0782972,54a,Ratamotie,,,,,
25.4260482,65.0806278,64,Ratamotie,,,,,
25.4262033,65.080239,62,Ratamotie,,,,,
25.4263167,65.0798983,60,Ratamotie,,,,,
25.425793,65.0812918,66,Ratamotie,,,,,
25.4256237,65.0817033,68,Ratamotie,,,,,
25.4170409,65.0738685,8,Särmätie,,,,,
25.4208005,65.0742884,9,Repsikantie,,,,,
25.4103489,65.0752881,19,Suvitie,,,,,
25.4101706,65.0749418,17,Suvitie,,,,,
25.4099392,65.0756056,23,Suvitie,,,,,
25.4096814,65.0754447,21,Suvitie,,,,,
25.4104571,65.0764458,11,Höylätie,,,,,
25.4110098,65.0764476,9,Höylätie,,,,,
25.4114809,65.0764656,7,Höylätie,,,,,
25.4119712,65.0765108,5,Höylätie,,,,,
25.4125192,65.0765071,3,Höylätie,,,,,
25.4130679,65.0765071,1,Höylätie,,,,,
25.3923037,65.0874468,1,Konttuurikuja,,,,,
25.3927087,65.0876686,3,Konttuurikuja,,,,,
25.3953491,65.0871761,3,Patruunankuja,,,,,
25.3948917,65.0869781,1,Patruunankuja,,,,,
25.395474,65.0869049,2,Patruunankuja,,,,,
25.3987085,65.0860439,10,Sahantie,,,,,
25.4196937,65.0838135,6,Hietalantie,,,,,
25.4008363,65.07411,10,Väliahontie,,,,,
25.4174146,65.0830915,22,Aaltokankaantie,,,,,
25.404114,65.0898828,3,Heusalankuja,,,,,
25.403677,65.0902842,5,Heusalantie,,,,,
25.4012823,65.0900336,2,Simpsoninkuja,,,,,
25.4018801,65.0904985,11,Heusalantie,,,,,
25.4024692,65.090085,2,Kielokuja,,,,,
25.4022859,65.0909377,8,Simpsonintie,,,,,
25.4025571,65.0911555,10,Simpsonintie,,,,,
25.4034242,65.091355,15,Pyssysepäntie,,,,,
25.4029644,65.0905177,8,Heusalantie,,,,,
25.4024081,65.0905891,10,Heusalantie,,,,,
25.4020496,65.0907453,6,Simpsonintie,,,,,
25.4049157,65.0909048,9,Pyssysepäntie,,,,,
25.4053991,65.0904977,7,Pyssysepäntie,,,,,
25.4970779,65.0682382,3,Korpelankuja,,,,,
25.4971527,65.0683653,1,Korpelankuja,,,,,
25.4982949,65.0680987,5,Lyytinkuja,,,,,
25.4981616,65.0679312,3,Lyytinkuja,,,,,
25.4980001,65.0677688,1,Lyytinkuja,,,,,
25.49755,65.0674428,2,Lyytinkuja,,,,,
25.4979231,65.0674131,4,Lyytinkuja,,,,,
25.4982809,65.0676827,6,Lyytinkuja,,,,,
25.4992582,65.0674706,2,Paulinkuja,,,,,
25.4994586,65.0675442,4,Paulinkuja,,,,,
25.4987947,65.068073,8,Lyytintie,,,,,
25.4992248,65.0678918,10,Lyytintie,,,,,
25.4999691,65.0678299,6,Paulinkuja,,,,,
25.500467,65.068099,8,Paulinkuja,,,,,
25.5008375,65.0682988,10,Paulinkuja,,,,,
25.5012294,65.0684908,12,Paulinkuja,,,,,
25.4174851,65.0860667,15,Vallitie,,,,,
25.4165938,65.0862381,13,Vallitie,,,,,
25.4160371,65.086554,11,Vallitie,,,,,
25.4216303,65.086754,9,Pekankuja,,,,,
25.4208816,65.0867634,7,Pekankuja,,,,,
25.4203317,65.0867799,5,Pekankuja,,,,,
25.4196527,65.0867834,3,Pekankuja,,,,,
25.4190353,65.0872211,28,Siionintie,,,,,
25.4198734,65.0872994,30,Siionintie,,,,,
25.4205926,65.0873697,32,Siionintie,,,,,
25.4218206,65.0874987,36,Siionintie,,,,,
